MSFT,2019-Jul-02,136.12,136.59,135.34,136.58,15237800,0,1.0,0.0,0.0,0.0,134.243,0.0
MSFT,2019-Jul-03,136.8,137.74,136.29,137.46,13629300,0,1.0,0.0,0.0,0.0,135.108,0.0
MSFT,2019-Jul-05,135.94,137.33,135.72,137.06,18141100,0,1.0,0.0,0.0,0.0,134.715,0.0
MSFT,2019-Jul-08,136.4,137.1,135.37,136.96,16779700,0,1.0,0.0,0.0,0.0,134.616,0.0
MSFT,2019-Jul-09,136,136.97,135.8,136.46,19953100,0,1.0,0.0,0.0,0.0,134.125,0.0
MSFT,2019-Jul-10,137.13,138.58,137.02,137.85,24204400,0,1.0,0.0,0.0,0.0,135.491,0.0
MSFT,2019-Jul-11,138.2,139.22,137.87,138.4,22327900,0,1.0,0.0,0.0,0.0,136.032,0.0
MSFT,2019-Jul-12,138.85,139.13,138.01,138.9,18936800,0,1.0,0.0,0.0,0.0,136.523,0.0
MSFT,2019-Jul-15,139.44,139.54,138.46,138.9,16651500,0,1.0,0.0,0.0,0.0,136.523,0.0
MSFT,2019-Jul-16,138.96,139.05,136.52,137.08,22726100,0,1.0,0.0,0.0,0.0,134.734,0.0
MSFT,2019-Jul-17,137.7,137.93,136.22,136.27,20211000,0,1.0,0.0,0.0,0.0,133.938,0.0
MSFT,2019-Jul-18,135.55,136.62,134.67,136.42,30808700,0,1.0,0.0,0.0,0.0,134.086,0.0
MSFT,2019-Jul-19,140.22,140.67,136.45,136.62,48992400,0,1.0,0.0,0.0,0.0,134.282,0.0
MSFT,2019-Jul-22,137.41,139.19,137.33,138.43,25074900,0,1.0,0.0,0.0,0.0,136.061,0.0
MSFT,2019-Jul-23,139.76,139.99,138.03,139.29,18034600,0,1.0,0.0,0.0,0.0,136.907,0.0
MSFT,2019-Jul-24,138.9,140.74,138.85,140.72,20738300,0,1.0,0.0,0.0,0.0,138.312,0.0
MSFT,2019-Jul-25,140.43,140.61,139.32,140.19,18356900,0,1.0,0.0,0.0,0.0,137.791,0.0
MSFT,2019-Jul-26,140.37,141.68,140.3,141.34,19037600,0,1.0,0.0,0.0,0.0,138.921,0.0
MSFT,2019-Jul-29,141.5,141.51,139.37,141.03,16605900,0,1.0,0.0,0.0,0.0,138.617,0.0
MSFT,2019-Jul-30,140.14,141.22,139.8,140.35,16846500,0,1.0,0.0,0.0,0.0,137.948,0.0
MSFT,2019-Jul-31,140.33,140.49,135.08,136.27,38598800,0,1.0,0.0,0.0,0.0,133.938,0.0
MSFT,2019-Aug-01,137,140.94,136.93,138.06,40557500,0,1.0,0.0,0.0,0.0,135.698,0.0
MSFT,2019-Aug-02,138.09,138.32,135.26,136.9,30791600,0,1.0,0.0,0.0,0.0,134.557,0.0
MSFT,2019-Aug-05,133.3,133.93,130.78,132.21,42749600,0,1.0,0.0,0.0,0.0,129.948,0.0
MSFT,2019-Aug-06,133.8,135.68,133.21,134.69,32696700,0,1.0,0.0,0.0,0.0,132.385,0.0
MSFT,2019-Aug-07,133.79,135.65,131.83,135.28,33414500,0,1.0,0.0,0.0,0.0,132.965,0.0
MSFT,2019-Aug-08,136.6,138.99,135.93,138.89,27496500,0,1.0,0.0,0.0,0.0,136.513,0.0
MSFT,2019-Aug-09,138.61,139.38,136.46,137.71,23466700,0,1.0,0.0,0.0,0.0,135.354,0.0
MSFT,2019-Aug-12,137.07,137.86,135.24,135.79,20476600,0,1.0,0.0,0.0,0.0,133.466,0.0
MSFT,2019-Aug-13,136.05,138.8,135,138.6,25154600,0,1.0,0.0,0.0,0.0,136.228,0.0
MSFT,2019-Aug-14,136.36,136.92,133.67,133.98,32527300,0.46,1.0,0.0,0.0,0.0,132.126,0.0
